	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000112667	6.276971017	-1.235877964	0.38809179	-3.18449912	0.001450048	0.01082818	DNPH1
ENSG00000187840	4.93648893	-1.287354295	0.405350749	-3.1759021	0.001493714	0.011144713	EIF4EBP1
ENSG00000127554	5.554172963	-1.088061582	0.342789294	-3.174141083	0.001502806	0.011187946	GFER
ENSG00000112303	11.26893202	-1.595040132	0.502644599	-3.173296073	0.001507187	0.011206896	VNN2
ENSG00000141556	2.377445137	-1.695744044	0.534617528	-3.171882619	0.001514542	0.011242414	TBCD
ENSG00000167705	4.733374764	1.464454873	0.46189093	3.170564255	0.001521432	0.011283385	RILP
ENSG00000122692	8.131846244	1.000588438	0.315669299	3.169736307	0.001525773	0.01128415	SMU1
ENSG00000137486	4.498516134	-1.311710295	0.413876688	-3.169326355	0.001527927	0.01128415	ARRB1
ENSG00000160999	8.513248825	1.133491801	0.357927383	3.166820574	0.001541154	0.011372202	SH2B2
ENSG00000030110	4.750291695	1.247042513	0.394561602	3.160577477	0.001574567	0.011579575	BAK1
ENSG00000108106	2.834636465	1.663789444	0.526714022	3.158809857	0.001584148	0.011630421	UBE2S
ENSG00000175643	2.796310539	1.582688213	0.501547801	3.155607918	0.00160164	0.011739079	RMI2
ENSG00000001084	3.501660532	1.627957079	0.516184371	3.153828687	0.001611437	0.011800965	GCLC
ENSG00000171236	4.314319389	-1.982229872	0.629018207	-3.151307622	0.001625412	0.011893325	LRG1
ENSG00000227039	1.149279087	-2.358428575	0.748684519	-3.150096622	0.001632165	0.011932725	ITGB2-AS1
ENSG00000186063	2.84759729	1.543299597	0.490379243	3.147155228	0.001648674	0.012020529	AIDA
ENSG00000170802	4.807479689	1.223728949	0.388871681	3.146870832	0.001650278	0.012020529	FOXN2
ENSG00000138459	6.33795254	1.22483382	0.389240029	3.146731396	0.001651066	0.012020529	SLC35A5
ENSG00000135378	5.627804595	1.305533388	0.414827337	3.147172986	0.001648574	0.012020529	PRRG4
ENSG00000153574	7.081137666	-1.053863396	0.335918835	-3.137256042	0.001705371	0.012372083	RPIA
ENSG00000007312	3.215860016	-1.798572476	0.573299025	-3.137232746	0.001705507	0.012372083	CD79B
ENSG00000130244	1.403611501	-2.355347632	0.750810957	-3.137071468	0.001706445	0.012372083	FAM98C
ENSG00000114395	7.355777666	-1.062872965	0.339134276	-3.134077089	0.001723956	0.01246199	CYB561D2
ENSG00000124225	2.391119602	-1.87758493	0.599106728	-3.133974032	0.001724561	0.01246199	PMEPA1
ENSG00000073169	3.859623615	1.81929283	0.580728704	3.1327758	0.001731617	0.012492274	SELO
ENSG00000161055	1.566661589	2.085284546	0.665790946	3.132041009	0.001735956	0.012513232	SCGB3A1
ENSG00000053371	2.858151495	-1.668740198	0.534064691	-3.124603115	0.001780451	0.012812784	AKR7A2
ENSG00000145868	2.436272639	-1.895647854	0.607093418	-3.122497787	0.001793235	0.012883519	FBXO38
ENSG00000111364	2.532882418	-1.93148798	0.61855871	-3.122562091	0.001792843	0.012883519	DDX55
ENSG00000164253	7.07365793	1.04319537	0.334349638	3.120073273	0.001808061	0.012978587	WDR41
ENSG00000102081	3.310140367	1.497240064	0.479907995	3.119848135	0.001809443	0.012978587	FMR1
ENSG00000166974	2.781648907	-1.713537916	0.549311523	-3.11942831	0.001812023	0.012986417	MAPRE2
ENSG00000204516	3.972167903	1.632264752	0.523317839	3.119069581	0.001814231	0.012991563	MICB
ENSG00000109323	4.230874586	-1.386430454	0.444821859	-3.116821769	0.001828121	0.01305886	MANBA
ENSG00000033867	1.312479778	-2.282571267	0.734373092	-3.108190228	0.001882369	0.013424382	SLC4A7
ENSG00000165516	3.902375855	-1.378761462	0.444264528	-3.103469611	0.001912659	0.013607023	KLHDC2
ENSG00000120337	1.099418825	2.442238197	0.788996682	3.095371947	0.001965662	0.0139273	TNFSF18
ENSG00000175073	4.638003886	1.211766606	0.391681341	3.09375627	0.001976398	0.01398065	VCPIP1
ENSG00000197409	2.20788474	1.742113426	0.56484305	3.084243357	0.002040706	0.014412176	HIST1H3D
ENSG00000140564	2.031580767	-1.782324257	0.57814996	-3.082806159	0.002050587	0.014470241	FURIN
ENSG00000101265	3.090498036	-1.478389685	0.479930531	-3.080424332	0.002067059	0.014551159	RASSF2
ENSG00000267321	2.597242772	-1.604007906	0.521096995	-3.078136933	0.002082992	0.014627902	RP11-1094M14.11
ENSG00000100351	1.603094262	1.952498072	0.634753437	3.075994484	0.002098017	0.014721566	GRAP2
ENSG00000100226	3.714858639	1.354504779	0.440417774	3.075499811	0.002101501	0.014734155	GTPBP1
ENSG00000136052	2.765508148	1.660291941	0.540112862	3.073972236	0.002112291	0.014786036	SLC41A2
ENSG00000137106	3.965419348	-1.416453638	0.460840813	-3.073628895	0.002114723	0.014791191	GRHPR
ENSG00000136856	1.944044622	-2.75132875	0.895462867	-3.072521319	0.002122587	0.014834296	SLC2A8
ENSG00000129667	6.213599401	1.054556575	0.34324933	3.072275698	0.002124334	0.014834622	RHBDF2
ENSG00000119403	3.351113794	-1.475781438	0.481843962	-3.062778732	0.002192921	0.01525252	PHF19
ENSG00000174165	3.435361941	-1.587221345	0.518631043	-3.060405596	0.002210374	0.015349431	ZDHHC24
ENSG00000169026	5.948688499	-1.073300299	0.350754989	-3.059971583	0.00221358	0.015359462	MFSD7
ENSG00000160190	4.334207561	1.224693918	0.4006628	3.056669892	0.002238106	0.015492668	SLC37A1
ENSG00000175602	6.012044305	1.041625487	0.341099028	3.05373338	0.002260128	0.015632705	CCDC85B
ENSG00000118507	2.44346409	1.768757407	0.579404281	3.052717185	0.002267796	0.015660897	AKAP7
ENSG00000213593	9.103217197	-1.119942424	0.366986287	-3.051728263	0.00227528	0.01570015	TMX2
ENSG00000134028	3.438524468	1.692388249	0.55469285	3.051036714	0.002280527	0.015711625	ADAMDEC1
ENSG00000164081	7.660030023	-1.012737857	0.332028473	-3.050153644	0.002287243	0.015745332	TEX264
ENSG00000087903	1.868093212	-2.138708451	0.701280793	-3.049717707	0.002290566	0.015755767	RFX2
ENSG00000171631	5.810988338	1.186231246	0.389201665	3.04785758	0.002304791	0.015841127	P2RY6
ENSG00000173039	6.257390758	1.120460172	0.367982343	3.044874824	0.002327772	0.015948802	RELA
ENSG00000179029	3.220899782	-1.465888707	0.481359665	-3.045308558	0.002324417	0.015948802	TMEM107
ENSG00000108961	3.519306146	-1.44054133	0.473796011	-3.040425197	0.002362444	0.016173653	RANGRF
ENSG00000204178	2.517087033	-1.653786288	0.545045679	-3.034215943	0.002411617	0.016458628	TMEM57
ENSG00000115295	2.066760805	-1.856942826	0.612870132	-3.029912419	0.002446247	0.016668877	CLIP4
ENSG00000157778	3.874081648	-1.272411839	0.419994524	-3.029591494	0.002448847	0.016673571	PSMG3
ENSG00000214226	2.814678613	1.498736493	0.495209997	3.026466553	0.002474302	0.016805646	C17orf67
ENSG00000109099	1.516051923	-2.484686376	0.821327919	-3.025206278	0.002484636	0.016851474	PMP22
ENSG00000253738	5.428177887	-1.090314009	0.36101744	-3.02011451	0.002526791	0.01707101	GS1-251I9.4
ENSG00000269821	4.777792035	1.243266688	0.412775289	3.011969755	0.002595585	0.017495123	KCNQ1OT1
ENSG00000225889	1.882933705	1.869256697	0.620780855	3.011137798	0.002602707	0.017516058	AC074289.1
ENSG00000116337	2.633256116	-1.681445147	0.558567705	-3.010279921	0.00261007	0.017552068	AMPD2
ENSG00000177697	14.90109048	-1.03665951	0.344765846	-3.006850943	0.002639692	0.0177103	CD151
ENSG00000118263	1.562183391	-1.977552638	0.658700264	-3.002204107	0.002680324	0.017900295	KLF7
ENSG00000002587	3.679985093	-1.927169007	0.642376612	-3.000060976	0.002699256	0.017978615	HS3ST1
ENSG00000104998	1.689488793	-2.009040441	0.669621343	-3.000263448	0.002697462	0.017978615	IL27RA
ENSG00000101000	1.458789581	-2.494146839	0.831659686	-2.998999328	0.002708679	0.01802067	PROCR
ENSG00000109943	3.565319474	1.421494681	0.474077856	2.998441421	0.002713643	0.018039936	CRTAM
ENSG00000183520	6.697324851	-1.078225319	0.359703895	-2.997535848	0.002721718	0.018079839	UTP11L
ENSG00000131634	1.404293646	-2.30787007	0.770925878	-2.993634195	0.002756762	0.018298693	TMEM204
ENSG00000183751	2.102542209	-1.719769834	0.574692556	-2.99250411	0.002766989	0.01835261	TBL3
ENSG00000185963	1.97346671	-1.725411058	0.576992631	-2.990351986	0.002786561	0.018454357	BICD2
ENSG00000198624	2.615927384	-1.565418795	0.524344924	-2.985475253	0.00283138	0.018666138	CCDC69
ENSG00000126353	97.38190868	1.651031736	0.552980785	2.985694585	0.002829351	0.018666138	CCR7
ENSG00000086189	3.428671611	-1.38744136	0.464994281	-2.98378156	0.0028471	0.018755591	DIMT1
ENSG00000123329	3.48384495	-1.419536277	0.476016387	-2.982116405	0.002862631	0.018829465	ARHGAP9
ENSG00000069424	2.50842515	-1.521863654	0.511055794	-2.977881615	0.002902481	0.019062829	KCNAB2
ENSG00000132323	6.854391018	-1.047954173	0.351994507	-2.977189	0.002909046	0.019062886	ILKAP
ENSG00000111554	1.779674015	-1.819682098	0.612102852	-2.972837149	0.00295061	0.019291767	MDM1
ENSG00000175463	6.138588955	-1.347607573	0.453441474	-2.971954819	0.002959102	0.019318331	TBC1D10C
ENSG00000149577	4.657947991	1.150248666	0.387375949	2.969334233	0.002984458	0.019469291	SIDT2
ENSG00000105520	1.249438235	-2.212416668	0.74538691	-2.968145319	0.002996026	0.019530152	DKFZP761J1410
ENSG00000092094	4.293714807	-1.390956486	0.469476826	-2.962779864	0.003048745	0.019829348	OSGEP
ENSG00000170175	5.785859244	1.041052879	0.35178297	2.959361216	0.003082775	0.020005927	CHRNB1
ENSG00000154642	2.935224597	1.415554561	0.478617815	2.957588534	0.003100557	0.020091425	C21orf91
ENSG00000102962	5.005546622	2.470970461	0.837307214	2.951091808	0.003166528	0.02046865	CCL22
ENSG00000100417	2.403081088	-2.188568458	0.742574983	-2.947269309	0.003205939	0.020697407	PMM1
ENSG00000147050	1.993526662	1.762257122	0.598563024	2.944146318	0.003238469	0.020891955	KDM6A
ENSG00000114315	1.85357483	-2.020608683	0.687205245	-2.940327793	0.003278652	0.021119942	HES1
ENSG00000197121	1.724166034	2.039052591	0.693682182	2.939462254	0.003287823	0.02116339	PGAP1
ENSG00000204020	3.35000021	-1.38138822	0.470168092	-2.93807309	0.003302592	0.021220781	LIPN
ENSG00000198019	6.006754152	1.441566954	0.490962734	2.93620443	0.003322553	0.021297637	FCGR1B
ENSG00000099875	3.747158996	-1.214567449	0.413662429	-2.936131891	0.00332333	0.021297637	MKNK2
ENSG00000145780	3.628602458	1.337572764	0.455961349	2.933522257	0.003351396	0.021445985	FEM1C
ENSG00000133742	1.746416448	2.680862251	0.914969016	2.930003317	0.003389584	0.021642716	CA1
ENSG00000101665	2.630470269	-1.641508826	0.560605177	-2.928101439	0.003410388	0.02175962	SMAD7
ENSG00000106049	2.294940683	-1.934803254	0.660974191	-2.927199399	0.003420295	0.021806882	HIBADH
ENSG00000064666	5.962144557	-1.15071738	0.393778613	-2.922244487	0.003475186	0.02209006	CNN2
ENSG00000100364	3.056978444	-1.521683583	0.521493262	-2.917935271	0.003523575	0.02231468	KIAA0930
ENSG00000140396	2.083330604	1.648974473	0.565250093	2.917247591	0.003531353	0.022319699	NCOA2
ENSG00000126947	1.8978748	1.8526399	0.635539836	2.915064952	0.003556145	0.02241091	ARMCX1
ENSG00000082805	2.512856072	-1.545157732	0.530050031	-2.915116765	0.003555555	0.02241091	ERC1
ENSG00000158825	3.761198287	-1.478872962	0.508199644	-2.910023611	0.003614015	0.022684381	CDA
ENSG00000215068	1.534621892	2.083618654	0.716038385	2.909925917	0.003615144	0.022684381	AC025171.1
ENSG00000021762	1.016862595	2.355330123	0.809754599	2.908696197	0.003629394	0.02275742	OSBPL5
ENSG00000103495	2.384388277	-1.667234053	0.573262068	-2.908327878	0.003633671	0.022767875	MAZ
ENSG00000141664	2.071188784	1.692901328	0.582620147	2.905669049	0.003664688	0.022945737	ZCCHC2
ENSG00000134109	4.301438783	1.223740275	0.421344392	2.904370626	0.003679923	0.023024594	EDEM1
ENSG00000169155	6.153592138	1.237630678	0.426535258	2.901590562	0.003712734	0.02321324	ZBTB43
ENSG00000130487	2.779603994	1.646619021	0.567620005	2.900917878	0.003720714	0.023246465	KLHDC7B
ENSG00000172053	5.789046504	-1.123715949	0.387491227	-2.89997778	0.003731891	0.023277388	QARS
ENSG00000185482	3.085148457	1.263960067	0.437079785	2.89182916	0.003830062	0.023827244	STAC3
ENSG00000089006	3.758613279	-1.2097496	0.418620966	-2.88984475	0.003854321	0.023961076	SNX5
ENSG00000168887	3.074260568	-1.320846507	0.457928288	-2.884395967	0.003921653	0.024344953	C2orf68
ENSG00000196189	7.199355495	1.457748395	0.505451708	2.884050784	0.003925954	0.02435432	SEMA4A
ENSG00000167378	1.456696754	-2.182224953	0.757586944	-2.880494403	0.00397052	0.024595792	IRGQ
ENSG00000134809	4.08116183	-1.275464826	0.443191296	-2.877910372	0.004003189	0.024780561	TIMM10
ENSG00000151948	2.505077787	1.846488937	0.641904812	2.876577496	0.004020135	0.024867812	GLT1D1
ENSG00000105371	1.280389971	-2.224634288	0.773765272	-2.875076419	0.004039297	0.024933298	ICAM4
ENSG00000109113	5.31021582	-1.149735763	0.400007716	-2.874283962	0.004049447	0.024978272	RAB34
ENSG00000138821	12.07551496	-1.172187272	0.407887425	-2.873800958	0.004055645	0.024998822	SLC39A8
ENSG00000168818	4.90912917	1.108985995	0.385946524	2.87341879	0.004060555	0.02501141	STX18
ENSG00000113916	2.004141254	-1.690236035	0.588343498	-2.872872803	0.004067578	0.025036993	BCL6
ENSG00000163382	4.835336716	-1.184567142	0.412855477	-2.869205346	0.004115045	0.025293465	APOA1BP
ENSG00000116977	4.432724382	1.257943162	0.438538714	2.868488282	0.004124385	0.025333017	LGALS8
ENSG00000160570	8.070294666	-1.008764068	0.351715429	-2.868125717	0.004129114	0.025344219	DEDD2
ENSG00000171621	1.773402386	2.023503804	0.705908576	2.866523901	0.004150068	0.025454919	SPSB1
ENSG00000101158	2.848235478	-1.42833042	0.498582926	-2.864780052	0.00417299	0.025559562	NELFCD
ENSG00000064393	1.479671818	-2.057565671	0.718776245	-2.862595539	0.004201866	0.025700331	HIPK2
ENSG00000105618	5.685985096	-1.009730159	0.353320232	-2.857832831	0.00426545	0.026034471	PRPF31
ENSG00000272449	2.380427212	-1.483308868	0.519707906	-2.854120267	0.004315619	0.026303864	RP3-395M20.12
ENSG00000165219	3.558628888	-1.22853688	0.431395843	-2.847818076	0.004402008	0.026774278	GAPVD1
ENSG00000130177	3.246222823	-1.298314612	0.456239059	-2.845689307	0.004431541	0.026935122	CDC16
ENSG00000115317	4.521224178	-1.230658987	0.432677921	-2.84428423	0.004451132	0.027016545	HTRA2
ENSG00000141141	4.848948947	-1.062123049	0.373801906	-2.84140619	0.004491506	0.02722371	DDX52
ENSG00000054654	4.122321176	1.113035935	0.39176902	2.84105143	0.004496506	0.027235087	SYNE2
ENSG00000133136	3.615099556	1.345712247	0.473858786	2.839901437	0.004512747	0.027314492	GNG5P2
ENSG00000259758	2.813191988	-1.619402473	0.570519626	-2.838469352	0.004533047	0.027380359	CASC7
ENSG00000145022	2.676770029	-1.542390527	0.543552214	-2.837612443	0.004545233	0.027412259	TCTA
ENSG00000172432	1.750969866	1.751503036	0.617750291	2.835292935	0.004578368	0.027501742	GTPBP2
ENSG00000161981	2.452228254	-1.615387011	0.569715664	-2.835426712	0.004576451	0.027501742	SNRNP25
ENSG00000182809	1.060874741	2.354203541	0.831084233	2.832689453	0.00461582	0.027688574	CRIP2
ENSG00000184640	4.166193436	-1.182347044	0.417910064	-2.829190164	0.004666596	0.027954706	9-Sep
ENSG00000111801	3.926872879	1.398672348	0.494629998	2.827714361	0.004688162	0.028045368	BTN3A3
ENSG00000103024	3.534893489	-1.223095247	0.432580717	-2.827438209	0.004692207	0.028050329	NME3
ENSG00000113555	1.019120025	-2.369735263	0.838858089	-2.824953701	0.004728745	0.028230056	PCDH12
ENSG00000158406	3.742908451	1.223427664	0.433831313	2.820053849	0.004801559	0.028625563	HIST1H4H
ENSG00000125735	1.955356605	-1.738226615	0.616493652	-2.819536924	0.0048093	0.028652126	TNFSF14
ENSG00000138639	2.948777063	-1.732637663	0.615605854	-2.814524344	0.004884948	0.029023511	ARHGAP24
ENSG00000047634	4.473567313	1.053011638	0.374340352	2.812979234	0.004908482	0.029143486	SCML1
ENSG00000062598	1.887859261	1.629165454	0.579256534	2.812511138	0.004915632	0.029166084	ELMO2
ENSG00000267427	1.079585665	-2.129271263	0.757926179	-2.80933859	0.004964341	0.02935524	CTC-503J8.6
ENSG00000140403	2.330025957	1.608122489	0.572771846	2.807614412	0.004990995	0.029492856	DNAJA4
ENSG00000156113	3.665631313	1.871865683	0.667921019	2.802525493	0.005070421	0.029861047	KCNMA1
ENSG00000101460	2.49875013	-1.521332085	0.543418136	-2.799560752	0.005117219	0.030116316	MAP1LC3A
ENSG00000138175	4.818988306	-1.102309227	0.393893248	-2.798497387	0.005134098	0.030174937	ARL3
ENSG00000152270	3.780011992	-1.256667256	0.449201969	-2.797555091	0.005149099	0.030228098	PDE3B
ENSG00000167515	6.18424055	-1.079782368	0.386119766	-2.796495964	0.005166006	0.030301211	TRAPPC2L
ENSG00000114302	3.965614094	-1.345715926	0.481534486	-2.794640811	0.005195741	0.030455142	PRKAR2A
ENSG00000165097	3.467181989	1.232074891	0.4414362	2.791059931	0.005253574	0.030670466	KDM1B
ENSG00000131196	5.568588457	-1.082707015	0.388551439	-2.786521695	0.005327705	0.031000116	NFATC1
ENSG00000018189	2.438104094	1.412280822	0.507045565	2.785313433	0.0053476	0.031094514	RUFY3
ENSG00000061938	1.282646073	1.99638152	0.717011361	2.784309465	0.005364183	0.031128677	TNK2
ENSG00000068120	4.813918819	1.120502277	0.402372771	2.784736835	0.005357118	0.031128677	COASY
ENSG00000176485	2.555170038	1.690325336	0.60764953	2.781743837	0.00540677	0.031334117	PLA2G16
ENSG00000106341	5.989922744	-1.284260157	0.461848472	-2.780695911	0.005424252	0.031372895	PPP1R17
ENSG00000127946	1.909821592	-1.798275072	0.646699196	-2.78069786	0.005424219	0.031372895	HIP1
ENSG00000034677	5.90217332	1.074072757	0.386895841	2.776128983	0.005501038	0.031733391	RNF19A
ENSG00000107249	1.712504017	-2.214122671	0.797559189	-2.77612333	0.005501134	0.031733391	GLIS3
ENSG00000090470	3.011042158	-1.352314618	0.487594918	-2.773438706	0.005546729	0.031933049	PDCD7
ENSG00000171109	2.355801862	1.713474051	0.618080052	2.77225263	0.005566981	0.031965248	MFN1
ENSG00000254667	1.212954229	2.08388067	0.751588723	2.772634298	0.005560457	0.031965248	AP000783.1
ENSG00000186197	1.146155075	2.120891458	0.765135062	2.771917747	0.005572712	0.031977099	EDARADD
ENSG00000167236	1.891373027	-2.403869963	0.867946375	-2.769606547	0.005612404	0.032113934	CCL23
ENSG00000165802	1.643639305	-1.7038892	0.615719484	-2.767314081	0.005652027	0.032262423	NSMF
ENSG00000103415	4.042587558	-1.12191125	0.405845483	-2.764380282	0.005703103	0.032511415	HMOX2
ENSG00000124228	7.172276886	-1.032884165	0.374262876	-2.759782576	0.005783984	0.032950954	DDX27
ENSG00000169972	1.799270387	-1.758077651	0.63748482	-2.757834533	0.005818564	0.033126317	PUSL1
ENSG00000011198	4.558399495	-1.211063238	0.439745128	-2.754011722	0.005886966	0.033472045	ABHD5
ENSG00000104973	4.331073933	1.105293944	0.401401776	2.753585088	0.005894645	0.033493869	MED25
ENSG00000166676	1.258901376	2.558319714	0.929818675	2.751417865	0.00593379	0.033672423	TVP23A
ENSG00000143862	4.238177376	1.075856782	0.391405067	2.748704275	0.005983134	0.033886295	ARL8A
ENSG00000138376	3.854142583	1.225647388	0.447003011	2.741921999	0.006108084	0.0345491	BARD1
ENSG00000103066	1.241791677	-2.003969484	0.732115846	-2.737230038	0.006195895	0.034977732	PLA2G15
ENSG00000267040	2.38362904	1.601396278	0.58513099	2.736816725	0.006203684	0.034999053	RP11-35G9.3
ENSG00000259529	2.33159336	1.580673982	0.578296405	2.733328392	0.006269779	0.035280651	RP11-468E2.4
ENSG00000180233	1.221176953	1.947201239	0.713117387	2.730547977	0.006322913	0.035517347	ZNRF2
ENSG00000170836	1.879366368	1.722824387	0.630986221	2.730367686	0.006326372	0.035517347	PPM1D
ENSG00000168101	4.891248321	-1.09803541	0.402793162	-2.726052758	0.006409675	0.035864142	NUDT16L1
ENSG00000135945	1.432082608	-1.939249883	0.71491054	-2.712576995	0.006676227	0.037207701	REV1
ENSG00000171132	1.488175277	1.86448629	0.687485117	2.712038767	0.006687077	0.037220604	PRKCE
ENSG00000089818	4.062170289	1.166711057	0.430183577	2.71212366	0.006685365	0.037220604	NECAP1
ENSG00000163975	1.612906243	-1.998516796	0.737447774	-2.710045193	0.006727404	0.037373515	MFI2
ENSG00000204498	2.462083753	-1.463667863	0.540787072	-2.706551134	0.006798611	0.037721047	NFKBIL1
ENSG00000130204	2.469696707	-1.334903525	0.493388305	-2.705584041	0.006818439	0.037797961	TOMM40
ENSG00000102178	1.904265515	-1.683875219	0.622961973	-2.703014455	0.006871376	0.038028008	UBL4A
ENSG00000120949	1.466658255	-1.81680297	0.672938164	-2.699806709	0.006937977	0.038347932	TNFRSF8
ENSG00000253276	2.402257513	1.507266815	0.55855421	2.698514823	0.006964964	0.03840105	CCDC71L
ENSG00000067057	1.740525493	1.762016569	0.652877899	2.698845485	0.006958047	0.03840105	PFKP
ENSG00000135362	2.299471439	-1.643442099	0.608983061	-2.698666356	0.006961793	0.03840105	PRR5L
ENSG00000127124	1.513827932	-1.793498337	0.66550912	-2.69492676	0.00704041	0.038742246	HIVEP3
ENSG00000197782	1.013241354	-2.043612726	0.75990737	-2.68929189	0.007160378	0.0392785	ZNF780A
ENSG00000006327	1.410196291	-1.888476397	0.702564425	-2.687976121	0.007188654	0.039408823	TNFRSF12A
ENSG00000069998	1.188555443	-2.049935867	0.762986905	-2.686724836	0.007215637	0.039507083	CECR5
ENSG00000140416	4.394532806	-1.115921007	0.415380916	-2.686500426	0.007220486	0.03950883	TPM1
ENSG00000157933	2.891054828	-1.286377505	0.478936326	-2.685905066	0.007233364	0.039554482	SKI
ENSG00000145191	3.858887194	-1.160492313	0.432459828	-2.683468474	0.007286284	0.039793972	EIF2B5
ENSG00000145740	2.337299596	-1.426318311	0.531705439	-2.68253474	0.007306656	0.03987866	SLC30A5
ENSG00000198546	3.378729826	-1.302062695	0.485420649	-2.682338912	0.007310935	0.03987866	ZNF511
ENSG00000182022	1.740300709	-1.557651108	0.582020863	-2.676280535	0.00744443	0.040505503	CHST15
ENSG00000151502	2.278366274	-1.450054045	0.542170608	-2.67453459	0.007483306	0.040640966	VPS26B
ENSG00000006075	364.934114	1.055039557	0.39455785	2.673979388	0.007495706	0.040682978	CCL3
ENSG00000214013	1.63447678	1.620422099	0.606643812	2.671126063	0.007559725	0.040979441	GANC
ENSG00000196743	1.591023039	1.684291496	0.631226731	2.668282905	0.007624003	0.041276571	GM2A
ENSG00000172292	1.219701134	1.890189323	0.70912282	2.665531652	0.00768667	0.041590032	CERS6
ENSG00000139637	4.27184502	-1.15605919	0.433808908	-2.664904219	0.007701025	0.041630452	C12orf10
ENSG00000156873	4.371710256	-1.128525291	0.423705324	-2.663467336	0.007733992	0.041723054	PHKG2
ENSG00000187098	3.378445303	-2.53039791	0.952176123	-2.657489355	0.007872508	0.04222879	MITF
ENSG00000127616	2.606478676	-1.467352302	0.552980301	-2.653534491	0.007965363	0.042486039	SMARCA4
ENSG00000134759	2.411901744	-1.39188114	0.524943356	-2.651488251	0.00801379	0.042697787	ELP2
ENSG00000070366	1.149118095	-2.087481732	0.788265836	-2.64819511	0.008092281	0.043089665	SMG6
ENSG00000203446	1.113211688	2.20310709	0.832366499	2.646799326	0.008125756	0.043241514	AC004988.1
ENSG00000187024	2.876412513	-1.296627586	0.489976448	-2.646305942	0.008137618	0.043278235	PTRH1
ENSG00000117143	4.349688607	-1.122015563	0.424197784	-2.645029291	0.008168385	0.043408327	UAP1
ENSG00000214160	3.541418458	-1.18011913	0.446190353	-2.644878184	0.008172033	0.043408327	ALG3
ENSG00000261690	1.231602988	2.083538102	0.787843573	2.64460887	0.008178539	0.043416445	AC009133.12
ENSG00000135842	4.049704036	1.185111386	0.448926576	2.639877987	0.008293588	0.043893613	FAM129A
ENSG00000169660	4.535178734	1.159755245	0.440477843	2.632947973	0.008464731	0.044717981	HEXDC
ENSG00000117395	4.045612124	-1.178517204	0.448103255	-2.630012593	0.008538171	0.045051375	EBNA1BP2
ENSG00000035862	2.29594802	-1.421428429	0.541124496	-2.626804808	0.008619076	0.045395882	TIMP2
ENSG00000078674	4.936121152	-1.172422708	0.447630783	-2.619173552	0.008814309	0.04628496	PCM1
ENSG00000173369	23.42430965	1.401000843	0.535030997	2.618541449	0.008830656	0.046342349	C1QB
ENSG00000114648	2.083185828	-1.469632706	0.561789621	-2.615984083	0.00889707	0.046606756	KLHL18
ENSG00000244187	6.512613046	-1.154168259	0.441481605	-2.614306567	0.008940877	0.046780042	TMEM141
ENSG00000043143	3.059595417	1.232542273	0.472718	2.607352106	0.009124548	0.047626754	JADE2
ENSG00000134077	1.904429283	-1.55753855	0.598023662	-2.60447646	0.009201474	0.047954873	THUMPD3
ENSG00000151929	3.523511651	1.227001403	0.471128868	2.604385947	0.009203905	0.047954873	BAG3
ENSG00000092847	1.649587266	-1.856694631	0.713538364	-2.602095032	0.009265617	0.048194418	AGO1
ENSG00000148400	2.309806204	-1.394360501	0.53595131	-2.601655177	0.009277508	0.048194418	NOTCH1
ENSG00000065268	2.715446091	-1.390280531	0.534367525	-2.601730952	0.009275459	0.048194418	WDR18
ENSG00000156500	2.835053121	1.382189915	0.531398187	2.601043716	0.009294061	0.048251666	FAM122C
ENSG00000104375	3.840187206	1.03305937	0.397262552	2.600444883	0.009310297	0.048307206	STK3
ENSG00000133657	1.070211778	-2.036918413	0.783644556	-2.599288666	0.009341718	0.048441417	ATP13A3
ENSG00000261005	2.608415336	-1.3394992	0.515387747	-2.599012505	0.009349237	0.0484516	CTB-58E17.1
ENSG00000178996	4.618882179	-1.170182221	0.451234189	-2.593292464	0.009506189	0.049089984	SNX18
ENSG00000162777	3.817894494	1.068620725	0.412959481	2.587713263	0.009661537	0.04977432	DENND2D
ENSG00000138246	1.866485641	1.574104391	0.608257197	2.587892751	0.009656504	0.04977432	DNAJC13
ENSG00000122783	2.612630216	-1.368304766	0.529094213	-2.586126878	0.009706119	0.049915551	C7orf49
ENSG00000150433	2.145953095	-1.548444413	0.599023396	-2.584948138	0.009739365	0.050057005	TMEM218
ENSG00000173334	3.315549783	-1.147111718	0.443961861	-2.583806896	0.009771649	0.050166967	TRIB1
ENSG00000196754	1.294474158	-1.756135536	0.682577807	-2.572799055	0.010087976	0.051635755	S100A2
ENSG00000123342	1.626098394	-1.699298035	0.660447352	-2.57295003	0.010083577	0.051635755	MMP19
ENSG00000071246	2.137645118	-1.540372796	0.599233856	-2.570570372	0.01015312	0.051938715	VASH1
ENSG00000115159	1.972504157	1.607882778	0.626431469	2.566733724	0.010266141	0.05242464	GPD2
ENSG00000141873	3.355570991	-1.230920695	0.480220599	-2.5632401	0.010370031	0.052778386	SLC39A3
ENSG00000174282	1.248221648	-1.869476761	0.73041085	-2.559486569	0.010482691	0.053218875	ZBTB4
ENSG00000105619	2.342250309	-1.29797123	0.50828157	-2.553646061	0.010660156	0.053931484	TFPT
