	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000251136	4.871205166	1.145431493	0.380799497	3.007964823	0.002630036	0.011438175	RP11-37B2.1
ENSG00000065150	2.645349218	-1.736306159	0.577408646	-3.007066434	0.002637821	0.011467872	IPO5
ENSG00000123374	3.455559989	1.366908219	0.454689073	3.006248225	0.00264493	0.011483528	CDK2
ENSG00000126821	2.744861935	1.558517012	0.518432359	3.006210905	0.002645255	0.011483528	SGPP1
ENSG00000104081	2.56625256	-1.639395577	0.545306756	-3.006373126	0.002643844	0.011483528	BMF
ENSG00000099899	5.014347692	-1.167021887	0.388374922	-3.004884771	0.002656815	0.011525365	TRMT2A
ENSG00000165288	7.144610518	-1.10098925	0.366598753	-3.003254212	0.002671092	0.011574732	BRWD3
ENSG00000103197	2.836398977	-1.534441739	0.511223478	-3.001508743	0.002686453	0.0116161	TSC2
ENSG00000145365	9.874030322	1.044309504	0.347990311	3.000972932	0.002691185	0.011632363	TIFA
ENSG00000013306	55.069563	-1.094811836	0.365055453	-2.999028848	0.002708417	0.011698408	SLC25A39
ENSG00000271857	1.957044745	1.982107424	0.66156042	2.996109448	0.002734483	0.01179824	RP1-244F24.1
ENSG00000161791	4.174252704	-1.266953083	0.423125964	-2.994269296	0.00275103	0.011856831	FMNL3
ENSG00000237476	1.147285521	-2.558686309	0.855401403	-2.991211262	0.002778732	0.011963319	XXbac-B135H6.15
ENSG00000237686	1.407369665	-2.545800831	0.852799272	-2.985228664	0.002833664	0.012177948	RP5-1120P11.1
ENSG00000138463	5.973035913	-1.266416528	0.424603496	-2.982586202	0.002858241	0.01226598	DIRC2
ENSG00000130203	1.049455403	-3.298892781	1.106116394	-2.982410168	0.002859886	0.012268643	APOE
ENSG00000075303	2.457714549	-1.782759304	0.598127343	-2.980568145	0.002877142	0.012333843	SLC25A40
ENSG00000162946	1.597292353	1.990248617	0.667904327	2.97984088	0.002883981	0.012354325	DISC1
ENSG00000133943	3.787026252	1.331121154	0.446759841	2.979500467	0.002887188	0.012363642	C14orf159
ENSG00000173372	4.10504079	1.717754339	0.57704211	2.976826664	0.002912486	0.012440862	C1QA
ENSG00000166233	6.519943118	1.035857311	0.347969104	2.976865763	0.002912115	0.012440862	ARIH1
ENSG00000142684	8.324181957	-1.045275364	0.351333004	-2.975169856	0.002928264	0.0125038	ZNF593
ENSG00000115604	1.220893186	2.412590895	0.81109757	2.974476788	0.002934887	0.012518701	IL18R1
ENSG00000100280	5.3800475	-1.310230938	0.440668391	-2.973280965	0.002946346	0.012558783	AP1B1
ENSG00000135766	4.040524121	-1.604579851	0.541327643	-2.964156499	0.003035139	0.012900416	EGLN1
ENSG00000184838	5.771098945	1.256011805	0.423813534	2.963595315	0.003040679	0.012919382	PRR16
ENSG00000073331	3.459752086	1.413583592	0.477714134	2.959057503	0.003085815	0.013087962	ALPK1
ENSG00000121410	9.771842747	-1.062497548	0.359164576	-2.958247057	0.00309394	0.013117782	A1BG
ENSG00000238045	1.051327291	2.609928653	0.882634555	2.956975384	0.003106729	0.013167347	AC009133.14
ENSG00000100084	3.235314335	1.619144248	0.547905493	2.955152428	0.003125146	0.013240721	HIRA
ENSG00000185272	1.470949472	2.261887116	0.766352542	2.951496852	0.003162378	0.013374827	RBM11
ENSG00000143801	2.194377529	1.730161132	0.586402515	2.950466764	0.003172942	0.013410042	PSEN2
ENSG00000139899	1.386522362	2.335281938	0.791787097	2.94938115	0.00318411	0.01344776	CBLN3
ENSG00000151062	5.441734988	-1.092546387	0.370472921	-2.94905869	0.003187434	0.013457058	CACNA2D4
ENSG00000189068	4.369978659	-1.83392631	0.62268157	-2.945207305	0.003227383	0.013601764	VSTM1
ENSG00000173542	5.617224385	1.116114672	0.379029251	2.944666328	0.003233031	0.013615992	MOB1B
ENSG00000062282	6.650871523	-1.300352578	0.441808967	-2.943246235	0.0032479	0.013664207	DGAT2
ENSG00000115211	5.341187247	-1.119947773	0.381492825	-2.935698132	0.00332798	0.013961907	EIF2B4
ENSG00000145649	9.3960415	1.050315063	0.358189487	2.932288915	0.003364736	0.014106234	GZMA
ENSG00000141627	4.920679215	-1.145315823	0.390656961	-2.931768627	0.003370377	0.014120008	DYM
ENSG00000172236	1.202271401	-2.919406223	0.996637217	-2.929256677	0.003397737	0.014205931	TPSAB1
ENSG00000143793	5.491588757	-1.164016905	0.398136213	-2.923664988	0.003459368	0.014412231	C1orf35
ENSG00000132434	2.090291373	-1.853106561	0.63462719	-2.919992383	0.003500399	0.014562925	LANCL2
ENSG00000166557	5.785088661	-1.049829277	0.359737325	-2.918321798	0.00351921	0.014636102	TMED3
ENSG00000110344	6.146146421	-1.051481887	0.36034385	-2.917995927	0.00352289	0.014646325	UBE4A
ENSG00000182199	4.170122894	-1.244094948	0.426443816	-2.917371296	0.003529953	0.014670602	SHMT2
ENSG00000168995	2.420727116	-1.694977888	0.581884143	-2.912913008	0.003580743	0.014866225	SIGLEC7
ENSG00000116990	1.664719882	-2.226884308	0.764736037	-2.911964653	0.003591633	0.0148976	MYCL
ENSG00000254415	11.19087177	1.934640087	0.664432761	2.91171688	0.003594483	0.014902619	SIGLEC14
ENSG00000225107	1.056708131	-2.805489921	0.963894789	-2.910576913	0.003607622	0.01495192	AC092484.1
ENSG00000076984	5.109856876	-1.16528624	0.401292667	-2.903831382	0.003686266	0.015251497	MAP2K7
ENSG00000173928	3.56657003	-1.43295029	0.49369685	-2.902490245	0.003702087	0.015306386	SWSAP1
ENSG00000130244	3.852496154	-1.357820783	0.468071244	-2.900884853	0.003721106	0.015369116	FAM98C
ENSG00000186806	2.01406725	1.79355397	0.618399206	2.900317389	0.00372785	0.015391666	VSIG10L
ENSG00000261220	1.862841297	-1.950224532	0.673047649	-2.897602474	0.003760269	0.015509491	RP11-629O1.2
ENSG00000106263	4.454175315	-1.21991018	0.421171958	-2.896465816	0.003773918	0.015555081	EIF3B
ENSG00000160753	6.699670865	1.069245798	0.369180233	2.896270442	0.003776268	0.015558473	RUSC1
ENSG00000164949	3.585090688	-1.680243451	0.580398671	-2.89498156	0.003791808	0.015612714	GEM
ENSG00000085760	4.295197477	-1.40812575	0.4866403	-2.893565839	0.003808944	0.015677887	MTIF2
ENSG00000165474	12.1198558	2.334249578	0.807789922	2.889674054	0.003856415	0.015862383	GJB2
ENSG00000099338	1.287549478	2.100120875	0.727315426	2.887496675	0.003883207	0.015961632	CATSPERG
ENSG00000239789	3.900744738	-1.346492296	0.466348676	-2.887308067	0.003885536	0.015965729	MRPS17
ENSG00000083844	5.686359676	-1.39931377	0.484682785	-2.887071326	0.003888461	0.015972272	ZNF264
ENSG00000171100	2.506918035	1.621358779	0.561621107	2.88692636	0.003890253	0.015974159	MTM1
ENSG00000204923	4.082933133	1.195921637	0.414587114	2.884608797	0.003919003	0.016070192	FBXO48
ENSG00000211445	2.303627262	-1.994124754	0.692418984	-2.87993946	0.003977515	0.016298974	GPX3
ENSG00000166532	5.982417443	1.163921495	0.404219359	2.879430358	0.003983943	0.016319733	RIMKLB
ENSG00000089876	1.445986833	-2.130234478	0.740195971	-2.877933089	0.0040029	0.016389809	DHX32
ENSG00000187098	5.331101466	-1.365811533	0.474801103	-2.876597222	0.004019883	0.016444479	MITF
ENSG00000138756	6.291583012	-1.211343561	0.42121724	-2.87581667	0.004029837	0.016479572	BMP2K
ENSG00000132254	4.505519899	-1.298144101	0.451858614	-2.872898867	0.004067243	0.016615533	ARFIP2
ENSG00000115020	3.645615428	-1.323938665	0.461659562	-2.867781315	0.004133611	0.016852199	PIKFYVE
ENSG00000119669	7.653176569	-1.170119893	0.408124179	-2.867068292	0.004142936	0.016878733	IRF2BPL
ENSG00000141698	5.477520451	-1.335619815	0.466230187	-2.864721873	0.004173756	0.016986976	NT5C3B
ENSG00000110697	5.18241099	-1.079912795	0.377396084	-2.861483834	0.00421663	0.017132382	PITPNM1
ENSG00000108773	1.34561158	2.09234232	0.73157521	2.860050877	0.00423573	0.017198328	KAT2A
ENSG00000169251	7.973759793	-1.46473702	0.51261997	-2.857354583	0.004271883	0.017315791	NMD3
ENSG00000213015	5.433962124	-1.192894082	0.417471112	-2.857429047	0.004270881	0.017315791	ZNF580
ENSG00000164181	2.066050497	2.022016065	0.707725434	2.857062879	0.004275811	0.017325853	ELOVL7
ENSG00000173166	1.93179259	-1.844401849	0.64635954	-2.853523056	0.004323739	0.017508222	RAPH1
ENSG00000163069	2.216541105	1.960935704	0.687356311	2.85286637	0.004332684	0.017538516	SGCB
ENSG00000162722	3.246521292	1.516093595	0.531600765	2.851940204	0.004345327	0.017583759	TRIM58
ENSG00000142224	3.04739493	-2.201315582	0.772093935	-2.85109814	0.004356852	0.017618498	IL19
ENSG00000228106	6.205908079	-1.078681054	0.379390849	-2.84319207	0.004466415	0.018043291	RP11-452F19.3
ENSG00000124508	5.454685126	1.092973566	0.384681864	2.841240172	0.004493845	0.018141877	BTN2A2
ENSG00000160233	2.150721069	1.687848923	0.594562227	2.838809543	0.004528218	0.018256043	LRRC3
ENSG00000138443	5.297166775	-1.119518512	0.394445486	-2.838208449	0.004536754	0.01828431	ABI2
ENSG00000272106	3.026209427	-1.437184636	0.506913211	-2.83516903	0.004580145	0.018440582	RP11-345P4.9
ENSG00000232442	3.063165229	-1.67534611	0.59143463	-2.832681796	0.004615931	0.018553504	CTD-3184A7.4
ENSG00000127616	6.634557579	-1.090321795	0.385340522	-2.829502046	0.00466205	0.018713776	SMARCA4
ENSG00000273314	3.626970818	1.354372526	0.47881916	2.82856794	0.004675678	0.018762193	RP5-1136G13.2
ENSG00000196418	3.846772617	1.287110851	0.45590819	2.823179927	0.004754988	0.019061299	ZNF124
ENSG00000164182	5.886960533	-1.044936476	0.3701203	-2.823234705	0.004754175	0.019061299	NDUFAF2
ENSG00000272688	6.883808714	-1.064819331	0.377250252	-2.822580834	0.004763881	0.019090565	RP13-270P17.3
ENSG00000106089	1.286280599	-2.463366992	0.874273093	-2.817617299	0.004838144	0.019350332	STX1A
ENSG00000144959	7.112502426	-1.059225244	0.37615386	-2.815936128	0.004863533	0.019437917	NCEH1
ENSG00000118096	1.494366801	-2.23208856	0.793780648	-2.811971499	0.004923887	0.019652915	IFT46
ENSG00000256940	1.446444623	-2.239075088	0.79649842	-2.811148186	0.004936504	0.019696718	RP11-783K16.5
ENSG00000092964	5.609383756	1.201229041	0.427355939	2.810839705	0.00494124	0.019702494	DPYSL2
ENSG00000135828	5.938479358	1.029598885	0.366695762	2.80777416	0.00498852	0.019877792	RNASEL
ENSG00000141401	2.31336227	-1.814358557	0.647178798	-2.803488869	0.005055298	0.020117131	IMPA2
ENSG00000157978	3.606130135	-1.252846888	0.447353788	-2.800572884	0.005101199	0.020293052	LDLRAP1
ENSG00000122678	2.919984244	-1.465387503	0.52338639	-2.799819655	0.005113116	0.020333714	POLM
ENSG00000075240	2.296153756	-1.824919063	0.652939885	-2.794926617	0.00519115	0.020621411	GRAMD4
ENSG00000156502	1.981149803	-1.777006313	0.636003958	-2.794017695	0.005205763	0.020667862	SUPV3L1
ENSG00000146707	1.898176984	-1.882612245	0.673897012	-2.79362011	0.005212167	0.020686435	POMZP3
ENSG00000167900	1.034782507	2.314425392	0.829223215	2.791076456	0.005253306	0.020822132	TK1
ENSG00000085871	2.668832713	-1.617662069	0.579881731	-2.789641373	0.005276645	0.020893912	MGST2
ENSG00000261997	2.045346414	1.627005448	0.584155833	2.785225029	0.005349059	0.021138746	RP11-212I21.4
ENSG00000159733	2.310821376	1.724353788	0.619604808	2.782989682	0.005386052	0.021261077	ZFYVE28
ENSG00000135541	3.385204095	-1.390320397	0.499825313	-2.781612615	0.005408956	0.02133325	AHI1
ENSG00000214114	5.737737114	-1.03904503	0.374475286	-2.774669164	0.005525789	0.021758247	MYCBP
ENSG00000123892	1.41258231	2.080921898	0.751874953	2.767643596	0.005646317	0.022160036	RAB38
ENSG00000159593	6.279210044	-1.020477511	0.36884163	-2.766709143	0.005662525	0.022216375	NAE1
ENSG00000253506	5.188494854	-1.052893109	0.38124728	-2.761706544	0.005750013	0.022500706	NACA2
ENSG00000130511	4.290190063	-1.15618519	0.418756008	-2.760999643	0.005762474	0.022527401	SSBP4
ENSG00000163521	1.101874777	-2.381615235	0.863292859	-2.75875702	0.005802166	0.022660397	GLB1L
ENSG00000197863	1.63517639	-2.01128967	0.729757212	-2.756107971	0.005849368	0.022822438	ZNF790
ENSG00000214106	2.542900166	1.377541611	0.500156242	2.754222574	0.005883174	0.022931944	PAXIP1-AS2
ENSG00000080986	2.38872324	1.657595458	0.602150293	2.752793574	0.005908914	0.023009826	NDC80
ENSG00000168246	4.576085629	1.222406136	0.444211889	2.75185371	0.005925899	0.023060981	UBTD2
ENSG00000069943	1.430099693	1.890744374	0.687675622	2.749471283	0.005969149	0.023184129	PIGB
ENSG00000088766	5.355182614	-1.171317954	0.426003941	-2.749547224	0.005967766	0.023184129	CRLS1
ENSG00000237188	1.924759924	1.643662247	0.598042502	2.748403739	0.005988622	0.02323998	RP11-337C18.8
ENSG00000128805	4.710265145	-1.522223244	0.553865204	-2.748364103	0.005989346	0.02323998	ARHGAP22
ENSG00000168060	1.860581796	-1.819473811	0.662152046	-2.747818757	0.005999316	0.023271134	NAALADL1
ENSG00000233621	2.065832444	1.708530914	0.622242273	2.745764772	0.006037003	0.023409744	LINC01137
ENSG00000118655	1.407639949	-1.994777935	0.727376755	-2.742427387	0.006098693	0.02362603	DCLRE1B
ENSG00000260065	2.049146034	-1.757561372	0.640867502	-2.742472299	0.006097859	0.02362603	CTA-445C9.15
ENSG00000154928	1.348272872	2.110967765	0.769945534	2.741710514	0.006112018	0.023667889	EPHB1
ENSG00000101079	2.863122549	-1.598232144	0.583083846	-2.740998835	0.006125272	0.023706011	NDRG3
ENSG00000188157	2.144593548	1.624142995	0.592776087	2.739892904	0.006145921	0.023770573	AGRN
ENSG00000146072	2.097398855	-1.757996747	0.642046318	-2.738115144	0.006179244	0.02389149	TNFRSF21
ENSG00000224597	4.514850245	1.065743311	0.389239739	2.738012604	0.006181171	0.02389149	PTCHD3P1
ENSG00000126790	1.574192069	1.821178787	0.665941359	2.734743477	0.006242891	0.024098965	L3HYPDH
ENSG00000166503	2.962705753	-1.450144115	0.530736548	-2.732323826	0.00628893	0.024245452	HDGFRP3
ENSG00000135912	5.270309301	-1.094014413	0.400943872	-2.728597417	0.00636043	0.024485692	TTLL4
ENSG00000125817	2.767800576	-1.344694197	0.493210762	-2.726408872	0.006402763	0.024607623	CENPB
ENSG00000130725	7.867531664	-1.005719613	0.369147407	-2.72443906	0.006441082	0.024704897	UBE2M
ENSG00000267364	1.974515562	-1.858968451	0.68355861	-2.719545076	0.006537178	0.02502543	RP11-47L3.1
ENSG00000138802	3.777868652	1.264474291	0.465661086	2.715439035	0.006618796	0.025305547	SEC24B
ENSG00000073756	3.481463505	-1.249949481	0.460733598	-2.712954918	0.006668618	0.025456896	PTGS2
ENSG00000100311	2.445840266	-1.648207824	0.607536601	-2.71293585	0.006669002	0.025456896	PDGFB
ENSG00000073910	2.259950735	-1.683748778	0.620799085	-2.71222819	0.006683257	0.025498372	FRY
ENSG00000198925	2.267649922	-1.581576744	0.585067601	-2.703237613	0.006866764	0.026128582	ATG9A
ENSG00000149485	1.136485783	-2.329849492	0.862231148	-2.702117057	0.00688995	0.026200172	FADS1
ENSG00000198911	3.108980145	-1.342680949	0.498073577	-2.6957482	0.007023073	0.026664098	SREBF2
ENSG00000145431	1.018862698	-2.369045279	0.878908966	-2.695438743	0.0070296	0.026671981	PDGFC
ENSG00000161800	1.63835886	-2.011805457	0.747378296	-2.691816805	0.007106397	0.02690375	RACGAP1
ENSG00000272564	1.103587337	2.504628469	0.930498523	2.691706013	0.007108758	0.026904191	RP11-548P2.2
ENSG00000205593	4.321158079	-1.255312313	0.467222267	-2.68675618	0.00721496	0.027237325	DENND6B
ENSG00000132664	2.73515342	-1.439071539	0.535712842	-2.686274111	0.007225379	0.027267289	POLR3F
ENSG00000165733	3.536658981	-1.208378545	0.450197907	-2.684105206	0.007272422	0.027428335	BMS1
ENSG00000174197	3.115026209	-1.329008939	0.496413018	-2.677224189	0.007423494	0.02792781	MGA
ENSG00000122641	4.41505981	1.7567668	0.656962195	2.67407594	0.007493548	0.028164408	INHBA
ENSG00000102312	1.391719094	-1.970968537	0.737092854	-2.673975914	0.007495783	0.028164408	PORCN
ENSG00000161533	6.922834828	-1.066528863	0.398999756	-2.673006303	0.007517484	0.028205895	ACOX1
ENSG00000133059	2.671179709	-1.670312509	0.625233491	-2.67150198	0.007551263	0.02829304	DSTYK
ENSG00000108592	4.368346698	-1.103831387	0.41327233	-2.670954009	0.007563601	0.028330413	FTSJ3
ENSG00000127418	2.141081555	-1.932658758	0.723791694	-2.670186427	0.007580914	0.028373128	FGFRL1
ENSG00000266378	3.565250031	-1.378169853	0.516386881	-2.668870771	0.007610673	0.028436302	RP11-214O1.3
ENSG00000186174	2.308763964	-1.592839787	0.597375945	-2.666394254	0.007666972	0.028624019	BCL9L
ENSG00000255833	2.506684541	1.734191356	0.650527932	2.665821515	0.007680046	0.028659099	TIFAB
ENSG00000171469	3.732675143	-1.253304918	0.470727936	-2.662482556	0.007756659	0.028891024	ZNF561
ENSG00000099330	2.106026148	-1.55671569	0.585133155	-2.660446903	0.007803703	0.029039176	OCEL1
ENSG00000198917	4.527791338	-1.130556987	0.425339918	-2.658008192	0.007860398	0.029231999	C9orf114
ENSG00000158828	4.209322869	-1.217371684	0.45851009	-2.65505975	0.007929436	0.029452192	PINK1
ENSG00000270019	1.574525126	1.743853347	0.657470749	2.652366437	0.007992974	0.029660616	RP11-141B14.1
ENSG00000229474	2.459062091	1.482252189	0.559647295	2.648547045	0.00808386	0.029960774	PATL2
ENSG00000096872	4.126285141	1.154781965	0.436249632	2.64706691	0.008119329	0.030082928	IFT74
ENSG00000165078	1.174729161	2.192402717	0.828776904	2.645347265	0.008160712	0.030217576	CPA6
ENSG00000131374	1.819281525	-1.812080499	0.685095209	-2.645005357	0.008168962	0.030229448	TBC1D5
ENSG00000266947	1.756767886	1.641697398	0.620875446	2.64416544	0.008189262	0.03028052	RP11-799D4.4
ENSG00000114999	4.022501865	-1.127625498	0.426606725	-2.643243604	0.008211593	0.030349724	TTL
ENSG00000099139	1.020787379	-2.363786323	0.894959018	-2.641222978	0.008260733	0.030493732	PCSK5
ENSG00000196782	1.63447295	-1.827834364	0.692447394	-2.639672529	0.008298617	0.0306053	MAML3
ENSG00000133742	2.24097604	2.928754695	1.111065488	2.635987461	0.008389283	0.030844869	CA1
ENSG00000196642	3.542866529	-1.17835251	0.44757717	-2.632735957	0.008470017	0.031093911	RABL6
ENSG00000141564	1.964653939	-1.638043235	0.622956639	-2.629465895	0.008551911	0.03136573	RPTOR
ENSG00000124466	2.689884325	-1.550157446	0.5896558	-2.628919186	0.008565671	0.031406588	LYPD3
ENSG00000114988	3.925878728	-1.207956594	0.459582704	-2.628376969	0.008579338	0.031437465	LMAN2L
ENSG00000188542	3.14849892	-1.285534954	0.489569349	-2.625848529	0.008643327	0.031633258	DUSP28
ENSG00000104731	2.038721489	-1.529585017	0.58289492	-2.624117938	0.00868737	0.031765349	KLHDC4
ENSG00000144231	6.441209311	-1.016992125	0.387665799	-2.623373351	0.008706381	0.031815451	POLR2D
ENSG00000136098	2.003227886	1.669676117	0.637253028	2.620114841	0.008790016	0.032034736	NEK3
ENSG00000119686	5.300687152	-1.047915746	0.399934391	-2.620219142	0.008787328	0.032034736	FLVCR2
ENSG00000134460	3.331625519	1.846590349	0.706115909	2.615137722	0.008919148	0.032473531	IL2RA
ENSG00000135069	2.380014688	1.758105948	0.672725911	2.613406022	0.008964473	0.032599569	PSAT1
ENSG00000116017	6.615911142	-1.084653963	0.415173535	-2.612531561	0.008987439	0.032673172	ARID3A
ENSG00000143390	4.810754739	1.007653983	0.38606498	2.610063165	0.009052551	0.032871177	RFX5
ENSG00000105722	3.160099287	-1.263727731	0.484221509	-2.609813294	0.009059165	0.0328741	ERF
ENSG00000120889	3.148195162	-1.229053977	0.471808897	-2.60498262	0.009187892	0.033270717	TNFRSF10B
ENSG00000104774	2.427567558	-1.448213253	0.556289689	-2.603343692	0.009231935	0.033399933	MAN2B1
ENSG00000213397	4.132837426	-1.147087849	0.44065321	-2.603153283	0.009237064	0.033408405	HAUS7
ENSG00000197798	3.478526286	-1.166848242	0.448336678	-2.602616069	0.009251549	0.0334507	FAM118B
ENSG00000137094	3.421319161	-1.466123128	0.563706023	-2.600864757	0.009298911	0.033591544	DNAJB5
ENSG00000242498	2.797249725	1.459781871	0.561583603	2.599402591	0.009338618	0.033724819	C15orf38
ENSG00000175066	2.731038314	-1.421679274	0.547343776	-2.59741562	0.009392819	0.033900131	GK5
ENSG00000127415	2.440895078	1.383073255	0.532687516	2.596406359	0.009420458	0.033989648	IDUA
ENSG00000075336	1.408982175	-1.916638965	0.738268129	-2.596128548	0.009428079	0.034006906	TIMM21
ENSG00000162714	3.818617782	1.237412337	0.47752294	2.591314957	0.009560994	0.034434519	ZNF496
ENSG00000007264	1.266863244	-1.989542587	0.768237848	-2.589748202	0.009604616	0.034570848	MATK
ENSG00000115207	1.459946202	-1.802198424	0.696348413	-2.588069981	0.009651537	0.034687653	GTF3C2
ENSG00000100360	5.929280996	-1.057351155	0.409293211	-2.583358647	0.009784355	0.035091347	IFT27
ENSG00000104756	3.689038298	1.122469404	0.434762021	2.581801879	0.009828599	0.035239482	KCTD9
ENSG00000144040	2.70237675	-1.330759176	0.515593266	-2.581025128	0.009850741	0.035308308	SFXN5
ENSG00000261526	2.825624335	-1.4479337	0.561110333	-2.580479481	0.009866322	0.035332457	CTB-31O20.2
ENSG00000172932	4.140229403	-1.16762678	0.452651067	-2.579529499	0.009893501	0.035419206	ANKRD13D
ENSG00000086827	1.457084657	-1.769857557	0.686980587	-2.576284672	0.009986839	0.035710695	ZW10
ENSG00000226746	1.029613698	-2.277238182	0.884767105	-2.573827811	0.010058032	0.035933105	SMCR5
ENSG00000101000	13.7695535	-1.07171508	0.416902327	-2.570662262	0.010150426	0.036209229	PROCR
ENSG00000104689	2.284773704	1.545386636	0.601386503	2.569706218	0.010178479	0.036279354	TNFRSF10A
ENSG00000267365	1.786772606	1.807042784	0.703216259	2.569682884	0.010179165	0.036279354	KCNJ2-AS1
ENSG00000162444	6.079716474	-1.035620629	0.403100548	-2.569137243	0.010195207	0.036293363	RBP7
ENSG00000123080	1.038801982	-2.263787234	0.881114435	-2.569231809	0.010192425	0.036293363	CDKN2C
ENSG00000073849	4.58721605	1.00367845	0.390684964	2.569022469	0.010198584	0.036294606	ST6GAL1
ENSG00000215908	3.134587706	-1.222415221	0.47594251	-2.56840941	0.010216641	0.036337288	CROCCP2
ENSG00000077044	3.809435069	-1.100801164	0.428576266	-2.568507056	0.010213763	0.036337288	DGKD
ENSG00000068001	2.002118596	-1.538739592	0.599262564	-2.567721873	0.010236925	0.036387838	HYAL2
ENSG00000260517	6.020335412	1.111230668	0.433380681	2.564098302	0.010344424	0.03668292	RP11-426C22.5
ENSG00000061987	3.058583462	-1.225853402	0.478411123	-2.562343022	0.010396858	0.036847054	MON2
ENSG00000156650	4.42963024	-1.099474301	0.429757882	-2.558357499	0.010516791	0.037228075	KAT6B
ENSG00000110429	4.571905531	-1.016528763	0.397681017	-2.556141025	0.010584021	0.037432895	FBXO3
ENSG00000152348	4.237321018	1.356257609	0.530678588	2.555704414	0.01059731	0.037468836	ATG10
ENSG00000168918	3.174337062	1.295037942	0.506930034	2.554668009	0.010628912	0.037536282	INPP5D
ENSG00000238197	1.007063018	2.172280329	0.851360919	2.551538697	0.010724841	0.037819344	PAXBP1-AS1
ENSG00000163737	8.586978725	1.052198134	0.412660146	2.54979344	0.010778676	0.037986831	PF4
ENSG00000131373	5.056782329	-1.050560468	0.412260908	-2.548290291	0.010825235	0.038117293	HACL1
ENSG00000220201	1.845326586	-1.678377805	0.659053581	-2.546648489	0.010876293	0.038240905	ZGLP1
ENSG00000132005	3.14529884	-1.312304465	0.515273048	-2.546813715	0.010871145	0.038240905	RFX1
ENSG00000139354	3.463939501	-1.228195264	0.482887631	-2.543439065	0.01097672	0.038548774	GAS2L3
ENSG00000160294	5.217646225	-1.010418864	0.397834571	-2.539796532	0.011091698	0.038895578	MCM3AP
ENSG00000068383	1.022198662	-2.2802603	0.898354503	-2.538263339	0.011140412	0.039054981	INPP5A
ENSG00000101444	3.493642201	-1.227960636	0.48391688	-2.537544537	0.011163316	0.039100967	AHCY
ENSG00000143499	5.97893648	1.037948133	0.409285202	2.536002102	0.011212606	0.039224156	SMYD2
ENSG00000006607	1.971715478	1.424105673	0.561570912	2.535932049	0.011214849	0.039224156	FARP2
ENSG00000151116	3.773255137	1.090153854	0.429858176	2.53607798	0.011210177	0.039224156	UEVLD
ENSG00000011590	1.139202289	2.201347167	0.868140857	2.535702759	0.011222194	0.039238396	ZBTB32
ENSG00000154889	2.935184121	-1.347178024	0.531534657	-2.534506464	0.011260585	0.03932674	MPPE1
ENSG00000160877	4.714796297	-1.165594356	0.460495348	-2.531175092	0.011368108	0.039621445	NACC1
ENSG00000205765	4.306388959	1.057552701	0.417990157	2.530089965	0.011403328	0.039709875	C5orf51
ENSG00000136643	4.649423811	1.003958069	0.397363257	2.526549831	0.011518905	0.040053841	RPS6KC1
ENSG00000104231	4.463256909	-1.051001384	0.416103288	-2.525818507	0.01154291	0.040114037	ZFAND1
ENSG00000185838	1.680123073	-1.878674701	0.744829241	-2.522289132	0.011659383	0.040448442	GNB1L
ENSG00000146285	3.742080161	1.082404389	0.429602624	2.519547898	0.011750565	0.040729403	SCML4
ENSG00000166896	1.811195373	-1.596002539	0.634263253	-2.516309326	0.011859105	0.04103442	XRCC6BP1
ENSG00000134014	2.571170557	-1.298190912	0.516499245	-2.513442032	0.011955942	0.041321778	ELP3
ENSG00000198089	2.925688438	1.153257818	0.459861054	2.507839723	0.012147175	0.041874041	SFI1
ENSG00000150756	1.253672671	-2.039431907	0.814089764	-2.505168347	0.012239312	0.042118977	FAM173B
ENSG00000167721	3.080085332	-1.212487307	0.48450676	-2.502518866	0.012331305	0.042411198	TSR1
ENSG00000273174	2.130026419	1.515525459	0.605874963	2.501383209	0.012370924	0.04247713	RP11-434H6.6
ENSG00000167600	2.10421541	-1.443278171	0.576997409	-2.501359884	0.012371739	0.04247713	CYP2S1
ENSG00000196313	4.439807308	-1.062297567	0.425071292	-2.49910447	0.01245076	0.042650703	POM121
ENSG00000135847	4.682364032	-1.16614531	0.467382995	-2.495052929	0.012593834	0.043128485	ACBD6
ENSG00000148300	3.436956086	-1.115462374	0.448493067	-2.487134039	0.012877687	0.043974916	REXO4
ENSG00000145349	4.417867775	1.137398383	0.457824911	2.484352325	0.012978733	0.044239325	CAMK2D
ENSG00000100294	2.403290906	-1.661547202	0.668821377	-2.484291411	0.012980953	0.044239325	MCAT
ENSG00000134077	4.903593799	-1.024585271	0.412745878	-2.482363423	0.013051409	0.044466796	THUMPD3
ENSG00000135457	4.33125225	-1.15018113	0.463932777	-2.479197822	0.013167825	0.044850683	TFCP2
ENSG00000176619	2.242597725	-1.460959364	0.590106705	-2.475754558	0.013295494	0.045221281	LMNB2
ENSG00000162929	1.780783918	-1.600645424	0.646575091	-2.475575451	0.013302165	0.045230073	KIAA1841
ENSG00000180953	4.955678807	-1.056650785	0.427094894	-2.474042188	0.013359392	0.04536138	ST20
ENSG00000184470	3.763255611	-1.127754263	0.455818851	-2.474128176	0.013356177	0.04536138	TXNRD2
ENSG00000100462	2.882735143	-1.228464099	0.497458458	-2.469480774	0.013530929	0.045825081	PRMT5
